street_name,price,area,air_conditioning,fridge,washing_machine,mezzanine,kitchen,wardrobe,bed,balcony,elevator,free_time,parking,district,month,latitude,longitude,dist_to_q1_km,district_median_price,is_hot_street,amenity_ratio
Bạch Đằng,4.5,22.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Đoàn Nguyễn Tuấn,1.7,20.0,0,1,0,0,0,0,1,0,0,0,0,Huyện Bình Chánh,8,10.6950833,106.5909297,13.961071149624273,3.5,0,0.18181818181818182
Nguyễn Hới,1.6,16.0,1,0,0,0,1,0,0,0,0,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Hà Huy Giáp,2.7,30.0,0,0,0,0,0,0,0,0,1,1,1,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Dương Quảng Hàm,5.0,30.0,0,0,0,0,0,0,0,0,1,1,1,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Số,2.1,28.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Nguyễn Lương Bằng,1.8,10.0,0,1,1,0,0,1,0,0,0,0,0,Quận 7,8,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Nguyễn Bình,2.6,34.0,0,0,0,0,1,0,0,0,0,0,0,Huyện Nhà Bè,8,10.6509356,106.7259486,13.961071149624273,3.0,0,0.09090909090909091
Nguyễn Văn Quá,1.9,18.0,0,0,0,1,1,0,0,0,0,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.18181818181818182
Trần Bình Trọng,2.9,16.0,0,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Xô Viết Nghệ Tĩnh,6.8,28.0,0,0,1,0,0,0,0,1,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Ung Văn Khiêm,5.5,35.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Văn Nghi,1.55,25.0,0,1,1,0,1,0,1,0,1,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Điện Biên Phủ,4.8,30.0,0,0,1,0,0,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Bạch Đằng,4.4,30.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Bùi Đình Túy,5.0,30.0,0,0,0,0,1,0,0,1,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Xô Viết Nghệ Tĩnh,4.3,35.0,0,0,0,0,1,0,0,0,1,0,1,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nơ Trang Long,4.6,30.0,1,0,1,0,1,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Xô Viết Nghệ Tĩnh,5.2,30.0,0,0,0,0,0,0,0,1,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Nguyễn Văn Thủ,6.5,35.0,1,1,1,0,1,0,1,0,0,1,1,Quận 1,8,10.7753939,106.6996249,0.0,5.0,1,0.6363636363636364
Bàn Cờ,5.3,20.0,0,0,1,0,0,0,0,0,0,1,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.18181818181818182
Cống Quỳnh,5.5,30.0,0,0,0,0,0,0,0,1,0,0,0,Quận 1,8,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Xô Viết Nghệ Tĩnh,4.0,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Tôn Thất Thuyết,5.5,35.0,0,0,1,0,0,0,0,0,1,0,0,Quận 4,8,10.7607538,106.7070798,1.8202310306755016,3.5,1,0.18181818181818182
Xô Viết Nghệ Tĩnh,5.0,35.0,0,0,0,0,0,0,0,1,1,0,1,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nguyễn Văn Cừ,6.8,30.0,1,0,0,0,0,0,0,0,0,0,1,Quận 1,8,10.7753939,106.6996249,0.0,5.0,0,0.18181818181818182
Trần Thiện Chánh,7.5,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Lã Xuân Oai,1.6,40.0,1,0,0,0,1,0,1,1,0,0,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.36363636363636365
Số 236,1.4,40.0,1,1,1,0,0,0,1,1,0,1,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Số 11,1.6,35.0,1,1,1,0,1,0,1,0,0,1,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Phan Đăng Giảng,3.2,16.0,1,0,1,0,1,0,0,0,0,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.2727272727272727
Huỳnh Tấn Phát,2.5,25.0,1,1,1,0,1,0,0,0,0,1,0,Huyện Nhà Bè,8,10.6509356,106.7259486,13.961071149624273,3.0,0,0.45454545454545453
Số,5.4,25.0,1,1,1,0,0,0,1,1,0,1,0,Quận 2,8,10.7912168,106.7619557,7.032141129098322,4.2,0,0.5454545454545454
Trần Hưng Đạo,8.0,35.0,1,0,0,0,1,0,1,0,0,1,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,1,0.36363636363636365
Bùi Đình Túy,9.7,42.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Hữu Cảnh,5.5,35.0,1,1,0,0,1,0,1,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Lý Thưường Kiệt,5.9,25.0,1,0,1,0,1,1,1,1,0,1,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.6363636363636364
Số,3.0,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận 7,8,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.0
Nguyễn Duy Trinh,2.7,29.0,1,0,1,0,0,0,0,0,0,1,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.2727272727272727
Nguyễn Thị Định,4.0,30.0,1,0,0,0,0,0,0,1,0,1,0,Quận 2,8,10.7912168,106.7619557,7.032141129098322,4.2,0,0.2727272727272727
Song Hành,4.0,40.0,0,0,0,0,0,0,0,0,0,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.0
Xô Viết Nghệ Tĩnh,5.2,35.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Cửu Đàm,0.95,40.0,1,1,1,0,1,0,1,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Sơn Kỳ,1.35,42.0,1,0,1,0,1,0,1,0,0,0,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Nhất Chi Mai,5.0,35.0,1,0,0,0,0,0,0,1,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Quốc Lộ 13,2.6,16.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Nguyễn Minh Châu,1.6,25.0,1,0,1,0,1,0,1,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Tây Thạnh,1.7,25.0,1,1,1,0,1,0,1,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Cách Mạng Tháng Tám,4.8,26.0,0,0,0,0,1,0,1,0,0,0,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.18181818181818182
Cách Mạng Tháng Tám,4.6,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.09090909090909091
Thạnh Lộc,4.0,30.0,1,1,1,0,1,1,1,0,0,1,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,1,0.6363636363636364
Số,5.0,25.0,1,0,0,0,0,0,0,0,0,1,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
Bùi Minh Trực,4.5,25.0,0,0,0,0,0,0,0,1,0,0,0,Quận 8,8,10.7211158,106.6292079,9.777699913085529,3.8,1,0.09090909090909091
Cống Lở,3.2,20.0,1,0,1,1,0,0,0,0,1,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Lê Văn Sỹ,5.2,25.0,1,1,0,1,1,0,0,0,0,0,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Trường Sa,5.5,40.0,1,0,0,0,1,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Phan Chu Trinh,5.0,30.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Bình Lợi,5.3,35.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Khuông Việt,3.6,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Cống Quỳnh,2.0,42.0,0,0,0,0,0,0,0,0,0,0,0,Quận 1,8,10.7753939,106.6996249,0.0,5.0,0,0.0
Số,4.0,30.0,1,0,1,0,0,0,1,0,0,1,0,Thủ Đức,8,10.8510238,106.7548953,10.35199028747128,3.0,0,0.36363636363636365
Hà Huy Giáp,3.8,22.0,1,0,0,1,1,0,0,0,0,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Nguyễn Tư Giản,3.1,20.0,1,0,1,0,1,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Thành Thái,5.0,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Dương Quảng Hàm,3.5,25.0,1,0,0,0,1,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Nguyễn Văn Đậu,4.9,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Lê Đình Thám,4.4,40.0,0,0,1,0,1,0,0,1,1,0,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Lê Văn Lương,2.8,17.0,0,0,0,0,0,1,1,0,0,0,0,Quận 7,8,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
/ Đưường Đồ Sơn,4.2,25.0,1,0,1,0,0,0,0,0,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Hoàng Văn Thụ,5.5,30.0,1,0,0,0,0,0,1,1,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Phưường,5.0,30.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Nguyễn Xiển,5.0,42.0,0,0,0,0,0,0,0,0,0,0,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.0
Lạc Long Quân,3.3,25.0,1,0,1,0,1,0,0,1,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Trường Chinh,4.8,30.0,1,1,0,0,1,0,1,0,0,0,0,Quận Tân Bình,5,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Nguyễn Gia Trí,1.849,25.0,1,1,1,0,1,1,1,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.6363636363636364
Nguyễn Phúc Chu,4.0,30.0,0,0,1,0,0,0,0,0,0,1,1,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Hoàng Văn Thụ,2.5,14.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.0
Hà Huy Giáp,3.5,30.0,1,1,1,0,1,0,0,0,1,1,1,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
Trần Quý Cáp,5.8,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Số,3.5,20.0,0,0,0,0,0,0,0,1,0,0,0,Thủ Đức,8,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Bình Chiểu,1.5,16.0,0,0,0,0,0,0,0,0,0,0,0,Thủ Đức,8,10.8510238,106.7548953,10.35199028747128,3.0,0,0.0
Thống Nhất,2.8,12.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Trần Bá Giao,3.8,25.0,1,0,0,0,1,0,0,0,1,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Số 4,1.8,20.0,1,1,0,1,0,0,0,0,0,1,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Hoàng Bật Đạt,3.8,27.0,1,0,0,0,0,0,0,0,1,0,1,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Dương Bá Trạc,4.2,30.0,1,1,1,0,1,1,1,0,0,1,0,Quận 8,8,10.7211158,106.6292079,9.777699913085529,3.8,0,0.6363636363636364
Nguyễn Đình Chiểu,4.8,30.0,0,1,1,0,1,0,0,0,0,0,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.2727272727272727
Thống Nhất,3.8,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Dương Quảng Hàm,3.9,28.0,1,0,0,0,0,0,0,0,1,1,1,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Nguyễn Thị Định,1.35,42.0,0,0,0,0,0,0,0,0,0,1,0,Quận 2,6,10.7912168,106.7619557,7.032141129098322,4.2,0,0.09090909090909091
Thành Thái,2.0,14.0,0,0,0,0,0,0,0,0,0,0,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.0
Lê Văn Quới,3.5,25.0,0,0,1,0,0,0,0,0,1,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Lê Văn Quới,3.6,25.0,1,0,0,0,1,0,1,0,1,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Nhật Tảo,6.0,30.0,1,1,1,0,0,0,1,1,1,1,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.6363636363636364
Dương Quảng Hàm,4.5,30.0,0,0,0,0,0,0,0,1,0,1,1,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Tân Thới Nhất,2.9,30.0,0,0,1,0,0,0,0,0,1,0,1,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Lý Thưường Kiệt,3.5,12.0,0,0,0,0,0,0,0,0,0,1,0,Quận 11,8,10.7656343,106.647607,5.784932577661899,3.5,0,0.09090909090909091
Hà Huy Giáp,3.8,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.09090909090909091
E7/ Đưường Thế Lữ,1.5,24.0,0,0,0,1,0,0,0,0,0,1,0,Huyện Bình Chánh,8,10.6950833,106.5909297,13.961071149624273,3.5,0,0.18181818181818182
Võ Văn Kiệt,4.1,15.0,1,1,1,0,1,0,1,0,1,0,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,0,0.5454545454545454
Thống Nhất,3.1,20.0,0,0,0,0,1,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Võ Văn Tần,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
Hoàng Bật Đạt,3.8,28.0,0,0,1,1,0,0,0,0,1,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Trần Hưng Đạo,4.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,1,0.0
Hoàng Bật Đạt,3.3,25.0,0,0,1,1,0,0,0,0,1,1,1,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Hà Huy Giáp,3.5,20.0,0,0,1,0,0,0,0,0,1,1,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Lưu Chí Hiếu,3.5,30.0,1,0,1,0,0,0,0,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Hà Huy Giáp,4.0,20.0,1,0,1,0,0,0,1,0,1,1,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.45454545454545453
Nguyễn Thị Định,4.0,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 2,8,10.7912168,106.7619557,7.032141129098322,4.2,0,0.09090909090909091
Hòa Hảo,4.0,42.0,0,0,0,0,1,0,0,1,0,0,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
An Bình,1.35,42.0,1,1,1,0,1,0,1,0,0,0,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,0,0.45454545454545453
Nguyễn Hữu Thọ,4.5,25.0,1,0,0,0,0,0,0,1,0,0,0,Quận 7,8,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Hà Huy Giáp,3.5,22.0,1,0,1,0,1,0,0,0,1,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.36363636363636365
Số Đưường Số 19,3.6,20.0,0,0,1,0,0,0,0,0,1,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Thống Nhất,4.2,30.0,1,1,0,1,1,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Nguyễn Oanh,4.1,30.0,1,0,1,0,1,0,0,0,1,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Hà Huy Giáp,3.5,20.0,1,1,1,0,1,0,0,0,1,1,1,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
Số 21,5.1,25.0,0,0,0,0,0,0,0,1,0,0,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Phan Văn Hớn,3.2,20.0,0,0,0,0,0,0,0,0,1,0,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,1,0.09090909090909091
Trường Chinh,2.9,18.0,1,0,0,1,0,0,0,0,0,1,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Hồ Văn Long,1.8,20.0,0,0,0,1,0,0,0,0,0,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Huỳnh Tấn Phát,4.3,20.0,1,1,0,0,1,1,1,0,0,1,0,Quận 7,8,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.5454545454545454
Nguyễn Văn Đậu,5.8,25.0,0,0,0,0,0,0,0,1,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Lý Thưường Kiệt,5.6,40.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.0
Đặng Thuỳ Trâm,5.2,35.0,1,0,0,0,1,0,0,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Phan Huy Ích,5.2,35.0,1,1,0,0,1,1,1,0,1,1,1,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.7272727272727273
Trần Văn Đang,5.0,40.0,0,1,0,0,1,1,1,0,0,0,0,Quận 3,8,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Cách Mạng Tháng Tám,4.4,35.0,1,1,1,1,1,1,0,0,0,0,1,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.6363636363636364
Cộng Hòa,4.3,32.0,1,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Số Lầu Đưường Nguyễn Tri Phương,2.0,12.0,1,0,0,0,0,0,0,0,0,0,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,0,0.09090909090909091
Lê Lợi,4.5,30.0,0,0,0,0,1,1,1,0,0,0,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,1,0.2727272727272727
Trường Chinh,3.4,24.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Nguyễn Bình,3.5,20.0,1,0,0,0,1,0,0,1,0,1,0,Huyện Nhà Bè,8,10.6509356,106.7259486,13.961071149624273,3.0,0,0.36363636363636365
Lê Văn Lương,3.6,20.0,0,0,0,0,1,0,0,0,0,1,0,Huyện Nhà Bè,8,10.6509356,106.7259486,13.961071149624273,3.0,0,0.18181818181818182
Nguyễn Háo Vĩnh,4.5,35.0,0,0,0,0,0,0,0,1,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Trần Thái Tông,4.2,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Đặng Thuỳ Trâm,5.5,32.0,0,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Nguyễn Xí,4.5,30.0,0,0,1,0,0,0,0,1,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Hà Huy Giáp,4.0,35.0,1,1,1,0,1,1,1,0,0,1,0,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
N7,2.5,18.0,1,0,0,0,1,0,0,0,0,0,0,Quận 9,8,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Phan Huy Ích,3.5,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Nguyễn Gia Trí,5.3,35.0,0,0,0,0,0,0,0,1,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Trương Công Định,3.5,16.0,1,0,0,0,0,1,0,0,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Huỳnh Khương An,1.4,30.0,0,0,1,0,1,0,1,0,1,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Lê Đức Thọ,4.2,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Thân Nhân Trung,3.2,27.0,0,0,0,0,0,0,0,0,1,0,1,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Phan Văn Hớn,3.7,30.0,1,0,0,0,0,0,0,0,1,1,1,Quận 12,8,10.8612653,106.6642083,10.30222218105053,3.0,1,0.36363636363636365
Nguyễn Thị Minh Khai,4.0,22.0,1,1,0,0,0,1,1,0,0,0,0,Quận 1,8,10.7753939,106.6996249,0.0,5.0,0,0.36363636363636365
Phan Văn Trị,3.6,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,8,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Lê Trọng Tấn,1.4,25.0,1,1,1,0,1,0,1,0,0,1,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Điện Biên Phủ,3.0,20.0,1,0,0,0,0,0,0,1,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Trần Văn Giàu,2.8,30.0,1,1,0,0,1,1,1,1,0,0,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.5454545454545454
Hương Lộ 2,2.2,12.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Tân,8,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Số 3/2,4.7,25.0,1,0,1,0,0,0,1,0,0,1,0,Quận 10,8,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.36363636363636365
Hậu Giang,4.5,40.0,1,1,0,0,1,1,1,1,0,1,0,Quận 6,8,10.7458901,106.6391994,7.371171471389253,3.6,0,0.6363636363636364
Nguyễn Hữu Cảnh,3.5,17.0,1,0,0,0,1,0,1,0,0,1,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Phan Huy Ích,10.0,42.0,0,0,0,0,1,0,0,0,0,0,0,Quận Tân Bình,8,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Bùi Đình Túy,3.5,40.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Bạch Đằng,6.5,30.0,1,1,0,0,1,0,1,0,1,0,0,Quận Bình Thạnh,8,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Võ Văn Kiệt,5.8,42.0,1,0,1,0,0,1,0,0,1,1,0,Quận 5,8,10.7558252,106.6683021,4.054910944499208,3.8,0,0.45454545454545453
Lưu Chí Hiếu,3.0,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,8,10.7918681,106.6277515,8.06170727164738,3.6,0,0.0
